r1,r2,r3,r4,r5,r6,r7,r8,r9,label
1.252073,0.771743,0.867471,1.622396,1.124041,1.220097,0.310596,0.33406,0.889647,Heart
1.220247,0.787361,0.825092,1.549794,1.047921,1.240346,0.304074,0.373494,0.95427,Heart
1.155259,0.772974,0.824635,1.494563,1.066833,1.25187,0.303461,0.36206,0.937354,Heart
1.173962,0.808556,0.833984,1.451924,1.031448,1.217626,0.301169,0.387632,0.969511,Heart
1.197559,0.76151,0.862767,1.572611,1.132969,1.231318,0.311587,0.345849,0.882636,Heart
1.242461,0.800008,0.866841,1.55306,1.083541,1.199868,0.312218,0.336569,0.9229,Heart
1.22722,0.726963,0.861327,1.688146,1.184829,1.259216,0.328735,0.311762,0.844004,Heart
1.154095,0.777439,0.847433,1.484483,1.090031,1.230867,0.332464,0.320828,0.917405,Heart
1.194938,0.757929,0.863936,1.576582,1.139864,1.233148,0.324553,0.331269,0.877298,Heart
1.217293,0.778729,0.83871,1.563179,1.077024,1.236523,0.322863,0.322344,0.928485,Heart
1.213277,0.795588,0.854727,1.525007,1.074335,1.21189,0.308462,0.337071,0.930809,Heart
1.158408,0.740227,0.847141,1.564937,1.144434,1.259948,0.31211,0.360997,0.873794,Heart
1.156649,0.758934,0.864544,1.524044,1.139156,1.231923,0.32161,0.326561,0.877843,Heart
1.281142,0.781969,0.860881,1.638354,1.100915,1.217396,0.28898,0.375434,0.908335,Heart
1.148393,0.766424,0.819551,1.498378,1.069319,1.261054,0.304829,0.344271,0.935175,Heart
1.231095,0.766668,0.819354,1.605773,1.068722,1.261016,0.291381,0.4023,0.935697,Heart
1.203247,0.78942,0.842044,1.524217,1.066661,1.225893,0.318712,0.337626,0.937505,Heart
1.197614,0.778801,0.837189,1.537765,1.074971,1.237631,0.304385,0.355981,0.930257,Heart
1.214985,0.75514,0.850122,1.608954,1.125781,1.245903,0.292297,0.391141,0.888272,Heart
1.156967,0.797789,0.824526,1.450217,1.033514,1.232806,0.305683,0.36157,0.967573,Heart
1.210124,0.80039,0.820951,1.511918,1.025689,1.233547,0.296674,0.402535,0.974955,Heart
1.266958,0.756963,0.860338,1.673738,1.136565,1.236628,0.308464,0.347391,0.879844,Heart
1.241157,0.793659,0.839341,1.563841,1.057558,1.224739,0.295824,0.372348,0.945575,Heart
1.142252,0.739665,0.843378,1.544282,1.140216,1.263389,0.318627,0.331697,0.877027,Heart
1.196645,0.760671,0.8638,1.573143,1.135576,1.231169,0.31441,0.357201,0.88061,Heart
1.2177,0.767067,0.860183,1.587474,1.121392,1.229067,0.293011,0.377306,0.891749,Heart
1.284601,0.757427,0.827923,1.696006,1.093073,1.261551,0.259334,0.422983,0.914852,Heart
1.203077,0.775044,0.851001,1.552269,1.098003,1.229979,0.317373,0.33637,0.910744,Heart
1.182089,0.762697,0.81525,1.549881,1.068905,1.26747,0.30876,0.352412,0.935537,Heart
1.217756,0.793431,0.847776,1.534797,1.068493,1.218615,0.312515,0.357461,0.935897,Heart
1.207404,0.784539,0.868326,1.538998,1.106797,1.21002,0.296542,0.381606,0.903508,Heart
1.14015,0.786649,0.846674,1.449376,1.076305,1.224497,0.333333,0.327644,0.929105,Heart
1.273134,0.791132,0.869664,1.609255,1.099265,1.204241,0.296873,0.368801,0.909699,Heart
1.178611,0.767299,0.830184,1.53605,1.081955,1.251969,0.308477,0.343755,0.924253,Heart
1.234776,0.7593,0.834869,1.626202,1.099524,1.254572,0.291045,0.385461,0.909485,Heart
1.293493,0.754823,0.875119,1.713637,1.15937,1.227038,0.312214,0.338558,0.862538,Heart
1.157986,0.766404,0.856215,1.510934,1.117186,1.232575,0.313909,0.359046,0.895106,Heart
1.172424,0.781667,0.866469,1.499902,1.108488,1.213492,0.319414,0.33354,0.90213,Heart
1.145533,0.793639,0.847049,1.443393,1.067297,1.219001,0.309141,0.36026,0.936946,Heart
1.20687,0.769173,0.846053,1.569049,1.099952,1.238217,0.295186,0.379393,0.909131,Heart
1.213912,0.758686,0.864523,1.60002,1.1395,1.232128,0.304458,0.37234,0.877578,Heart
1.246562,0.764079,0.848098,1.631456,1.10996,1.240559,0.292795,0.401311,0.900933,Heart
1.200089,0.77463,0.829151,1.549242,1.070384,1.247053,0.299241,0.388008,0.934244,Heart
1.198284,0.7724,0.83634,1.551377,1.082781,1.243209,0.296932,0.372211,0.923548,Heart
1.179761,0.798191,0.850761,1.478044,1.065861,1.212891,0.288388,0.361715,0.938208,Heart
1.290963,0.757807,0.872592,1.703551,1.15147,1.226694,0.314437,0.333214,0.868455,Heart
1.176571,0.797661,0.808505,1.475026,1.013594,1.245201,0.293893,0.389944,0.986588,Heart
1.193452,0.780233,0.844387,1.52961,1.082224,1.231057,0.295589,0.376487,0.924023,Heart
1.165138,0.778958,0.826083,1.495764,1.060498,1.246074,0.307714,0.34046,0.942953,Heart
1.187422,0.759697,0.845378,1.563021,1.112784,1.246048,0.305244,0.361257,0.898647,Heart
1.155868,0.761386,0.849665,1.51811,1.115945,1.241425,0.288821,0.383931,0.896101,Heart
1.184788,0.780222,0.820731,1.518526,1.051919,1.249256,0.281974,0.37914,0.950644,Heart
1.287889,0.777794,0.868702,1.655822,1.116878,1.214701,0.298037,0.368625,0.895353,Heart
1.221922,0.789079,0.827275,1.548542,1.048406,1.237353,0.309618,0.349838,0.953829,Heart
1.214653,0.774445,0.857519,1.568417,1.107269,1.225517,0.318973,0.321887,0.903123,Heart
1.266035,0.779838,0.844051,1.62346,1.082342,1.231612,0.304426,0.355063,0.923922,Heart
1.188076,0.778897,0.841565,1.525331,1.080457,1.234215,0.295223,0.3757,0.925534,Heart
1.230432,0.7643,0.82884,1.609881,1.084443,1.255382,0.295312,0.379051,0.922132,Heart
1.263109,0.77357,0.852609,1.632831,1.102175,1.229877,0.298544,0.376057,0.907297,Heart
1.205031,0.76312,0.775354,1.579085,1.016032,1.299989,0.29633,0.366143,0.984221,Heart
1.166679,0.771261,0.841249,1.512691,1.090745,1.240303,0.318943,0.338868,0.916805,Heart
1.298053,0.756857,0.874582,1.715057,1.155545,1.225912,0.314194,0.332334,0.865393,Heart
1.104522,0.737355,0.928361,1.497953,1.259042,1.200685,0.356746,0.275713,0.794254,Heart
1.156238,0.754447,0.85712,1.532563,1.13609,1.241028,0.312732,0.347501,0.880212,Heart
1.168906,0.794805,0.85439,1.470682,1.074968,1.212713,0.314875,0.345741,0.930261,Heart
1.160742,0.792716,0.822334,1.46426,1.037364,1.238352,0.291992,0.376592,0.963982,Heart
1.158202,0.758781,0.823776,1.526398,1.085657,1.263778,0.286403,0.412728,0.921101,Heart
1.097267,0.8,0.811611,1.371584,1.014514,1.240994,0.322509,0.345734,0.985694,Heart
1.195901,0.764264,0.844841,1.564775,1.105431,1.242927,0.310825,0.354488,0.904624,Heart
1.206562,0.769807,0.878418,1.567356,1.141088,1.213426,0.311459,0.351182,0.876356,Heart
1.234042,0.785289,0.83775,1.571449,1.066805,1.232256,0.286562,0.380596,0.937378,Heart
1.180663,0.749568,0.841063,1.575125,1.122063,1.257363,0.323429,0.331812,0.891215,Heart
1.253789,0.803515,0.843285,1.560381,1.049495,1.214477,0.301572,0.367238,0.952839,Heart
1.2308,0.784033,0.849844,1.569833,1.08394,1.224082,0.299721,0.366891,0.92256,Heart
1.232587,0.801394,0.844797,1.538054,1.054159,1.214926,0.307404,0.363805,0.948623,Heart
1.168626,0.755287,0.876611,1.54726,1.160632,1.225567,0.324073,0.340229,0.8616,Heart
1.197829,0.770121,0.872258,1.555378,1.132624,1.217745,0.317092,0.33915,0.882905,Heart
1.175837,0.802399,0.84992,1.465401,1.059224,1.21042,0.319958,0.348319,0.944088,Heart
1.188937,0.780344,0.866277,1.523607,1.110123,1.214608,0.321271,0.339289,0.900801,Heart
1.201039,0.767973,0.825071,1.563908,1.074348,1.255458,0.302296,0.391518,0.930797,Heart
1.218418,0.7416,0.870797,1.642957,1.174213,1.240389,0.317296,0.354512,0.851634,Heart
1.176459,0.768486,0.861124,1.530879,1.120547,1.227288,0.322771,0.315198,0.892422,Heart
1.22211,0.824114,0.842089,1.482938,1.021811,1.200334,0.303782,0.363066,0.978655,Heart
1.119441,0.759403,0.848747,1.474107,1.11765,1.243666,0.318839,0.331147,0.894735,Heart
1.238135,0.745802,0.852616,1.660138,1.143219,1.251237,0.29736,0.378222,0.874723,Heart
1.157141,0.793188,0.826358,1.458849,1.041818,1.234914,0.285598,0.371894,0.95986,Heart
1.172739,0.777885,0.82287,1.5076,1.057831,1.24941,0.286073,0.375737,0.945331,Heart
1.156591,0.736965,0.85196,1.569397,1.156037,1.258713,0.317134,0.333982,0.865024,Heart
1.247642,0.796495,0.845342,1.566415,1.061327,1.218147,0.289582,0.404945,0.942217,Heart
1.195544,0.793051,0.850519,1.507525,1.072464,1.216864,0.307635,0.365444,0.932432,Heart
1.192643,0.777284,0.867636,1.534372,1.116241,1.215864,0.320375,0.328854,0.895864,Heart
1.191214,0.800989,0.823367,1.487179,1.027938,1.231257,0.31498,0.349584,0.972822,Heart
1.149726,0.787318,0.845511,1.460307,1.073913,1.224868,0.325629,0.321995,0.931174,Heart
1.186906,0.778444,0.816708,1.524715,1.049154,1.253798,0.302607,0.390152,0.953149,Heart
1.176069,0.771571,0.837594,1.524251,1.085569,1.242881,0.309115,0.361513,0.921176,Heart
1.139058,0.781008,0.861958,1.458446,1.103648,1.217311,0.33349,0.320294,0.906086,Heart
1.136134,0.764438,0.852964,1.486235,1.115806,1.236551,0.297898,0.392773,0.896213,Heart
1.198691,0.793419,0.850265,1.510792,1.071648,1.216779,0.297779,0.384336,0.933142,Heart
1.203267,0.794399,0.822179,1.514688,1.034969,1.237182,0.298802,0.362995,0.966212,Heart
1.178341,0.778542,0.888195,1.513523,1.140845,1.19995,0.321418,0.337138,0.876543,Heart
1.201747,0.78867,0.858268,1.523765,1.088247,1.214375,0.312999,0.339721,0.918909,Heart
1.198776,0.795264,0.857157,1.507393,1.077826,1.210345,0.31015,0.344091,0.927793,Heart
1.17379,0.771367,0.846321,1.521702,1.097171,1.236332,0.316406,0.332642,0.911435,Heart
1.211542,0.798101,0.854422,1.518031,1.07057,1.210271,0.306143,0.376187,0.934082,Heart
1.194329,0.762626,0.818779,1.566074,1.073631,1.264698,0.295391,0.368895,0.931418,Heart
1.152621,0.784675,0.812524,1.468915,1.035491,1.252192,0.319169,0.349822,0.965725,Heart
1.161528,0.803939,0.820116,1.444797,1.020123,1.231486,0.318311,0.353269,0.980274,Heart
1.159002,0.780418,0.822418,1.485104,1.053818,1.247788,0.299677,0.368953,0.948931,Heart
1.225884,0.793556,0.850727,1.544798,1.072044,1.216336,0.311786,0.342174,0.932798,Heart
1.185671,0.804973,0.839041,1.472933,1.042322,1.216535,0.29632,0.378575,0.959396,Heart
1.188701,0.747789,0.835917,1.58962,1.117851,1.26286,0.300317,0.353375,0.894574,Heart
1.17988,0.812389,0.817327,1.452359,1.006078,1.227208,0.292832,0.404505,0.993959,Heart
1.186362,0.765741,0.831574,1.549298,1.085972,1.252101,0.310038,0.349264,0.920834,Heart
1.164225,0.791866,0.836039,1.47023,1.055783,1.228573,0.303966,0.380904,0.947164,Heart
1.150697,0.783267,0.827495,1.4691,1.056466,1.241648,0.308826,0.36722,0.946552,Heart
1.179569,0.789121,0.828355,1.494789,1.049719,1.236494,0.311251,0.371089,0.952636,Heart
1.190817,0.772432,0.831513,1.541647,1.076487,1.246926,0.311184,0.356757,0.928948,Heart
1.201562,0.775961,0.828453,1.548483,1.067648,1.246561,0.310525,0.341735,0.936638,Heart
1.234853,0.786017,0.837572,1.571026,1.065591,1.231839,0.290935,0.396789,0.938447,Heart
1.190668,0.7742,0.864212,1.537934,1.116265,1.220694,0.298416,0.377637,0.895844,Heart
1.229702,0.75974,0.868921,1.618584,1.143709,1.228003,0.30665,0.351309,0.874348,Heart
1.185616,0.781371,0.827316,1.517354,1.058801,1.24325,0.295839,0.374758,0.944464,Heart
1.200443,0.808441,0.831301,1.484887,1.028277,1.219704,0.318119,0.352391,0.972501,Heart
1.182401,0.795731,0.817453,1.485931,1.027298,1.239784,0.30248,0.38265,0.973428,Heart
1.194967,0.753843,0.847981,1.585166,1.124877,1.248576,0.30526,0.346227,0.888986,Heart
1.21338,0.773345,0.813343,1.569002,1.05172,1.260488,0.30218,0.379257,0.950823,Heart
1.216457,0.786534,0.856025,1.546604,1.08835,1.217612,0.307847,0.333446,0.918822,Heart
1.202313,0.75,0.854736,1.603084,1.139649,1.246311,0.308676,0.342496,0.877464,Heart
1.201873,0.782915,0.83713,1.535126,1.069248,1.234534,0.316155,0.354808,0.935237,Heart
1.217475,0.782969,0.86856,1.554946,1.109315,1.210999,0.329316,0.319275,0.901457,Heart
1.179313,0.760368,0.855423,1.550975,1.125011,1.237784,0.306276,0.361983,0.88888,Heart
1.172682,0.796684,0.834554,1.471954,1.047535,1.226062,0.306459,0.364653,0.954622,Heart
1.188433,0.767878,0.825852,1.547685,1.075499,1.254918,0.307159,0.35881,0.929801,Heart
1.17826,0.799585,0.806139,1.47359,1.008197,1.245544,0.293804,0.393526,0.991869,Heart
1.16938,0.786914,0.852478,1.486033,1.083318,1.219964,0.317777,0.336466,0.92309,Heart
1.185024,0.787951,0.860902,1.503931,1.092582,1.212965,0.320268,0.354725,0.915263,Heart
1.206471,0.798827,0.829535,1.510303,1.038441,1.228228,0.282373,0.417034,0.962982,Heart
1.148403,0.790574,0.814676,1.452619,1.030486,1.245912,0.306576,0.356149,0.970416,Heart
1.178755,0.793108,0.827854,1.486247,1.04381,1.233835,0.295114,0.409739,0.958029,Heart
1.199914,0.81765,0.848576,1.467515,1.037823,1.200318,0.303934,0.360094,0.963556,Heart
1.207039,0.822691,0.82891,1.467183,1.007559,1.210946,0.301406,0.375678,0.992497,Heart
1.244811,0.760145,0.833213,1.637598,1.096124,1.255211,0.29536,0.393693,0.912306,Heart
1.166334,0.775116,0.858254,1.504722,1.107259,1.224462,0.314686,0.3605,0.903131,Heart
1.147306,0.767009,0.83373,1.495819,1.086989,1.249423,0.309269,0.343744,0.919972,Heart
1.205642,0.795393,0.883602,1.515782,1.1109,1.191189,0.325077,0.331525,0.900171,Heart
1.186101,0.78735,0.861345,1.506447,1.09398,1.213081,0.323677,0.334485,0.914093,Heart
1.189554,0.780843,0.837872,1.523423,1.073035,1.235548,0.291175,0.391549,0.931936,Heart
1.150251,0.761327,0.86166,1.510851,1.131788,1.232296,0.313786,0.337486,0.883558,Heart
1.181719,0.781835,0.796734,1.511468,1.019056,1.26697,0.298699,0.390459,0.9813,Heart
1.162434,0.809531,0.811248,1.435936,1.002122,1.233975,0.304429,0.373391,0.997883,Heart
1.188954,0.794557,0.822366,1.496374,1.034999,1.236918,0.304733,0.362177,0.966184,Heart
1.13732,0.768378,0.85978,1.480157,1.118954,1.228381,0.311595,0.352347,0.893691,Heart
1.181566,0.756298,0.843667,1.562301,1.115522,1.250027,0.319322,0.330468,0.896441,Heart
1.172458,0.765827,0.858558,1.53097,1.121086,1.231235,0.298118,0.362241,0.891993,Heart
1.145036,0.76717,0.828247,1.492546,1.079613,1.253591,0.306665,0.370013,0.926257,Heart
1.156891,0.777261,0.794071,1.48842,1.021627,1.272805,0.303739,0.366591,0.978831,Heart
1.254076,0.756216,0.84954,1.658356,1.123409,1.245519,0.30807,0.355797,0.890148,Heart
1.126156,0.735438,0.856283,1.531272,1.164316,1.256502,0.320885,0.33134,0.858873,Heart
1.169152,0.770562,0.856014,1.517273,1.110896,1.229577,0.309575,0.355021,0.900174,Heart
1.181836,0.776345,0.856784,1.522308,1.103613,1.224643,0.291589,0.381541,0.906115,Heart
1.181746,0.779851,0.839156,1.515347,1.076046,1.235325,0.32582,0.331093,0.929328,Heart
1.135113,0.794632,0.822837,1.428477,1.035496,1.2365,0.32682,0.315623,0.965721,Heart
1.189648,0.760229,0.834658,1.564854,1.097903,1.254007,0.283585,0.415357,0.910827,Heart
1.165211,0.793062,0.815221,1.469256,1.027941,1.243562,0.305292,0.361682,0.972818,Heart
1.168993,0.754176,0.842599,1.550028,1.117245,1.252525,0.335378,0.320455,0.895059,Heart
1.144115,0.754849,0.8574,1.515688,1.135857,1.240503,0.341534,0.313456,0.880393,Heart
1.192299,0.778624,0.827677,1.531289,1.062999,1.245096,0.31083,0.341465,0.940734,Heart
1.182784,0.755266,0.829535,1.56605,1.098335,1.261988,0.315637,0.333651,0.910469,Heart
1.171657,0.781909,0.807654,1.498458,1.032927,1.258207,0.282442,0.39074,0.968123,Heart
1.179319,0.792652,0.829011,1.487815,1.045871,1.233302,0.314493,0.340834,0.956141,Heart
1.164808,0.838046,0.811102,1.389908,0.967849,1.212747,0.298983,0.395856,1.033219,Heart
1.26844,0.772015,0.80749,1.643024,1.045951,1.266219,0.272517,0.426898,0.956068,Heart
1.155247,0.801848,0.833968,1.44073,1.040058,1.222631,0.336299,0.327152,0.961485,Heart
1.161891,0.820249,0.830984,1.41651,1.013087,1.211216,0.303535,0.368457,0.987082,Heart
1.25489,0.800014,0.838035,1.568585,1.047525,1.220965,0.297795,0.359269,0.954631,Heart
1.141026,0.794898,0.833333,1.435437,1.048353,1.228327,0.325843,0.331508,0.953877,Heart
1.169252,0.758776,0.839566,1.540971,1.106474,1.251297,0.320058,0.330238,0.903772,Heart
1.171671,0.781583,0.828405,1.499101,1.059907,1.242246,0.316761,0.333267,0.943479,Heart
1.212512,0.788205,0.829872,1.538321,1.052863,1.236035,0.310157,0.35715,0.949791,Heart
1.170894,0.777711,0.880255,1.505564,1.131853,1.206297,0.321134,0.34334,0.883507,Heart
1.073215,0.824405,0.848795,1.301806,1.029585,1.195315,0.272716,0.363735,0.971265,Heart
1.165658,0.761286,0.817925,1.53117,1.074399,1.266455,0.322665,0.34054,0.930753,Heart
1.228539,0.753332,0.875994,1.630808,1.162827,1.227502,0.327529,0.323423,0.859973,Heart
1.217331,0.75918,0.834935,1.603482,1.099785,1.254615,0.318047,0.343423,0.909268,Heart
1.201143,0.783631,0.847323,1.532792,1.081278,1.226277,0.293029,0.403071,0.924832,Heart
1.185212,0.812486,0.824298,1.458747,1.014538,1.221908,0.314691,0.358671,0.98567,Heart
1.17773,0.821391,0.828212,1.433824,1.008305,1.212413,0.308004,0.366268,0.991763,Heart
1.176455,0.781784,0.832668,1.504834,1.065087,1.23881,0.286898,0.382245,0.93889,Heart
1.151788,0.775258,0.863175,1.485683,1.113403,1.220679,0.310961,0.352758,0.898148,Heart
1.209788,0.76313,0.828744,1.585297,1.08598,1.256381,0.293543,0.394944,0.920828,Heart
1.176516,0.747727,0.85682,1.573457,1.1459,1.246458,0.320762,0.322021,0.872676,Heart
1.181952,0.785511,0.840851,1.504692,1.070452,1.229739,0.311493,0.340237,0.934185,Heart
1.210563,0.779811,0.836632,1.552379,1.072865,1.237285,0.305281,0.347249,0.932084,Heart
1.208484,0.763902,0.847202,1.581988,1.109045,1.241385,0.304552,0.362198,0.901677,Heart
1.194837,0.755196,0.875902,1.582154,1.159834,1.226168,0.324327,0.315372,0.862192,Heart
1.208012,0.775054,0.872946,1.558617,1.126304,1.213592,0.301473,0.378112,0.88786,Heart
1.222052,0.777756,0.838781,1.571254,1.078463,1.237213,0.304694,0.368279,0.927246,Heart
1.206771,0.788752,0.863979,1.529977,1.095375,1.210119,0.324747,0.327635,0.912929,Heart
1.207594,0.776339,0.8179,1.5555,1.053535,1.254518,0.267142,0.420212,0.949186,Heart
1.217726,0.793968,0.815436,1.533723,1.027039,1.242696,0.308078,0.379394,0.973673,Heart
1.221457,0.7652,0.869004,1.596258,1.135656,1.223837,0.308695,0.353679,0.880549,Heart
1.244564,0.745319,0.844368,1.669839,1.132895,1.258109,0.316139,0.34571,0.882695,Heart
1.198518,0.755307,0.86981,1.586795,1.151597,1.230681,0.310082,0.351869,0.868359,Heart
1.207829,0.815656,0.839299,1.480807,1.028986,1.208492,0.307579,0.350572,0.971831,Heart
1.158151,0.76258,0.84187,1.518728,1.103976,1.246533,0.298109,0.372763,0.905816,Heart
1.183377,0.801211,0.812306,1.476985,1.013847,1.239528,0.310057,0.365917,0.986342,Heart
1.201218,0.779587,0.875881,1.540839,1.12352,1.208118,0.299513,0.379783,0.89006,Heart
1.159577,0.78025,0.833272,1.48616,1.067955,1.239524,0.326688,0.326884,0.936369,Heart
1.206168,0.768842,0.818662,1.568812,1.064799,1.259839,0.304889,0.349998,0.939144,Heart
1.253044,0.796736,0.814551,1.572722,1.02236,1.241244,0.304266,0.358452,0.978129,Heart
1.139079,0.784494,0.827995,1.451991,1.05545,1.240318,0.299429,0.370692,0.947463,Heart
1.141207,0.802655,0.83965,1.42179,1.046091,1.2178,0.320911,0.345517,0.95594,Heart
1.259472,0.764614,0.859075,1.647199,1.123541,1.231763,0.306654,0.340789,0.890043,Heart
1.201146,0.798854,0.822109,1.503585,1.029109,1.233834,0.306052,0.36859,0.971714,Heart
1.193932,0.744381,0.829881,1.603926,1.11486,1.270437,0.280825,0.423521,0.896974,Heart
1.201091,0.759569,0.871273,1.581278,1.147062,1.22636,0.318441,0.328448,0.871792,Heart
1.187348,0.775642,0.843529,1.530794,1.087523,1.2352,0.310579,0.368159,0.91952,Heart
1.278006,0.776526,0.864893,1.645798,1.113797,1.218458,0.305145,0.362846,0.89783,Heart
1.218248,0.781982,0.826333,1.557897,1.056717,1.243537,0.302535,0.367953,0.946328,Heart
1.195295,0.780721,0.863545,1.531014,1.106087,1.216348,0.304223,0.360227,0.904088,Heart
1.196601,0.777876,0.83761,1.538292,1.076791,1.238017,0.314359,0.357205,0.928685,Heart
1.259798,0.760788,0.816344,1.655912,1.073024,1.268125,0.27375,0.434015,0.931945,Heart
1.211252,0.772329,0.821154,1.568311,1.063218,1.255112,0.297966,0.378823,0.940541,Heart
1.208785,0.742266,0.870925,1.628507,1.173332,1.239779,0.317152,0.332682,0.852273,Heart
1.211047,0.7496,0.851971,1.61559,1.136568,1.248773,0.305873,0.353796,0.879842,Heart
1.194923,0.778833,0.838632,1.534247,1.076779,1.236503,0.311543,0.359198,0.928696,Heart
1.200647,0.799632,0.823492,1.5015,1.029839,1.232192,0.311287,0.343369,0.971025,Heart
1.115771,0.804338,0.821433,1.38719,1.021253,1.230185,0.251137,0.422626,0.979189,Heart
1.238989,0.768616,0.824378,1.611975,1.072549,1.255498,0.296061,0.358296,0.932359,Heart
1.191086,0.752441,0.885765,1.582962,1.177189,1.220847,0.327832,0.336684,0.849481,Heart
1.205048,0.785244,0.834174,1.534616,1.062311,1.235012,0.291188,0.401447,0.941344,Heart
1.202766,0.786433,0.828856,1.529394,1.053943,1.238169,0.317716,0.343504,0.948818,Heart
1.165433,0.776008,0.823913,1.501831,1.061733,1.250062,0.275893,0.389165,0.941857,Heart
